"id_people","id_games","word_length","amount_vowels","amount_consonants","time_find_word","status"
2,674,9,6,3,2.978724718093872,1
2,675,8,3,5,3.194382905960083,1
2,676,13,6,7,3.110631227493286,1
2,677,6,3,3,4.046844959259033,1
2,678,8,5,3,4.175363540649414,1
2,679,7,4,3,4.097600936889648,1
2,680,8,3,5,5.096505403518677,1
2,681,6,2,4,4.444764614105225,1
2,682,8,3,5,3.9633703231811523,1
2,683,9,5,4,3.6554155349731445,1
2,684,10,6,4,4.079702615737915,1
2,685,8,3,5,4.009429454803467,1
2,686,10,4,6,3.1789050102233887,1
2,687,8,2,6,3.908872604370117,1
2,688,7,3,4,4.140471696853638,1
2,689,11,4,7,3.0981249809265137,1
2,690,6,3,3,4.476840496063232,1
2,691,5,3,2,5.308537721633911,1
2,692,7,3,4,3.92804217338562,1
2,693,7,3,4,4.803563833236694,1
2,694,12,6,6,3.0750482082366943,1
2,695,7,3,4,7.305339097976685,1
2,696,6,3,3,4.0236101150512695,1
2,697,6,3,3,4.03545880317688,1
2,698,15,5,10,3.73254132270813,1
2,699,10,4,6,4.36250638961792,1
2,700,9,3,6,3.2985739707946777,1
2,701,16,8,8,3.3475148677825928,1
2,702,11,4,7,3.6371071338653564,1
2,703,9,4,5,3.251077175140381,1
2,704,5,3,2,4.265608310699463,1
2,705,9,4,5,3.200486183166504,1
2,706,10,4,6,3.3191940784454346,1
2,707,8,3,5,3.793689489364624,1
2,708,8,4,4,4.80670166015625,1
2,709,9,4,5,4.091902732849121,1
2,710,8,5,3,3.4727675914764404,1
2,711,12,6,6,3.202030897140503,1
2,712,12,4,8,3.3284928798675537,1
2,713,7,3,4,3.706139326095581,1
2,714,12,5,7,3.4619710445404053,1
2,715,7,4,3,5.015296936035156,1
2,716,4,2,2,4.381321907043457,1
2,717,8,4,4,4.410663843154907,1
2,718,6,2,4,6.694259881973267,1
2,719,9,4,5,3.2631676197052,1
2,720,9,4,5,3.9949452877044678,1
2,721,8,3,5,4.264145612716675,1
2,722,8,3,5,3.6263232231140137,1
2,723,10,5,5,3.8322415351867676,1
2,724,10,4,6,4.046367406845093,1
2,725,9,4,5,3.125464916229248,1
2,726,8,3,5,3.951188802719116,1
2,727,12,4,8,3.575782537460327,1
2,728,17,9,8,4.1729512214660645,1
2,729,8,4,4,3.9195480346679688,1
2,730,8,5,3,3.3662121295928955,1
2,731,6,1,5,3.8727262020111084,1
2,732,7,3,4,3.4789743423461914,1
2,733,7,3,4,3.1729512214660645,0
3,734,10,5,5,0.0009989738464355469,1
3,735,10,5,5,2.3733768463134766,1
3,736,6,3,3,0.0010027885437011719,1
3,737,6,3,3,2.9803061485290527,1
3,738,8,4,4,2.311525821685791,1
3,739,13,5,8,1.7735974788665771,1
3,740,7,5,2,2.6693243980407715,1
3,741,9,4,5,3.1780171394348145,1
3,742,15,7,8,0.863997220993042,1
3,743,9,5,4,1.7200274467468262,1
3,744,8,4,4,3.378638744354248,1
3,745,10,4,6,2.497879981994629,1
3,746,10,4,6,3.6882007122039795,1
3,747,8,4,4,4.507467746734619,1
3,748,8,3,5,3.0748844146728516,1
3,749,10,5,5,2.972181797027588,1
3,750,7,3,4,4.714792490005493,1
3,751,9,4,5,2.6425135135650635,1
3,752,7,4,3,3.9570372104644775,1
3,753,5,3,2,6.553651809692383,1
3,754,4,3,1,2.561912775039673,1
3,755,6,3,3,3.6561567783355713,1
3,756,5,2,3,2.879612684249878,1
3,757,10,4,6,1.700463056564331,1
3,758,7,4,3,2.243786334991455,1
3,759,5,2,3,12.338533163070679,0
3,760,7,3,4,3.038541078567505,1
3,761,6,2,4,2.256086826324463,1
3,762,8,3,5,2.3108301162719727,1
3,763,10,5,5,2.183603048324585,1
3,764,7,3,4,2.4039230346679688,1
3,765,7,4,3,1.5995354652404785,1
3,766,7,3,4,1.6344983577728271,1
3,767,4,1,3,2.279445171356201,1
3,768,7,4,3,3.005300998687744,1
3,769,7,3,4,1.4814784526824951,1
3,770,9,3,6,2.681576728820801,1
3,771,8,4,4,1.5675108432769775,1
3,772,5,2,3,4.166833400726318,0
3,773,9,4,5,2.444028615951538,1
3,774,10,2,8,1.5412044525146484,1
3,775,6,2,4,2.3816030025482178,1
3,776,7,3,4,4.573164224624634,1
3,777,13,6,7,1.6393380165100098,1
3,778,9,4,5,2.5407464504241943,1
3,779,14,6,8,2.3185153007507324,1
3,780,8,4,4,4.098862648010254,1
3,781,7,4,3,5.033550262451172,1
3,782,8,3,5,4.75062108039856,1
3,783,4,2,2,6.35119366645813,0
3,784,7,2,5,1.965101718902588,1
3,785,4,2,2,3.995516061782837,1
3,786,6,2,4,5.363212585449219,0
3,787,10,5,5,3.3802857398986816,1
3,788,4,2,2,4.8568572998046875,0
3,789,6,3,3,5.226798057556152,1
3,790,13,6,7,2.7640552520751953,1
3,791,6,3,3,4.128720998764038,1
3,792,10,4,6,5.236976146697998,1
3,793,8,3,5,5.4214558601379395,1
3,794,8,3,5,3.2028188705444336,1
3,795,8,3,5,1.8900775909423828,1
3,796,6,3,3,4.915449380874634,0
3,797,9,4,5,4.196905612945557,1
3,798,10,4,6,3.480844259262085,1
3,799,9,4,5,2.998211622238159,1
3,800,11,4,7,2.0485341548919678,1
3,801,8,3,5,2.7884323596954346,1
3,802,5,2,3,3.0842397212982178,1
3,803,10,5,5,3.0734996795654297,1
3,804,8,4,4,5.73388409614563,1
3,805,5,2,3,5.670159578323364,0
3,806,10,4,6,4.467525243759155,1
3,807,12,5,7,4.200595140457153,1
3,808,6,2,4,5.016253471374512,1
3,809,12,4,8,3.4827651977539062,1
3,810,9,4,5,7.527367353439331,1
3,811,5,2,3,3.3745782375335693,1
3,812,13,4,9,1.721015214920044,1
3,813,7,2,5,2.5445547103881836,1
3,814,7,3,4,4.196932792663574,1
3,815,7,3,4,5.038268089294434,1
3,816,7,2,5,3.4783711433410645,1
3,817,7,4,3,4.068500757217407,1
3,818,8,4,4,4.021588325500488,0
3,819,7,3,4,3.9886813163757324,1
3,820,7,3,4,2.58097243309021,1
3,821,12,5,7,2.9789140224456787,1
3,822,8,2,6,3.0716094970703125,1
3,823,13,6,7,1.635852575302124,1
3,824,9,3,6,1.6368868350982666,1
3,825,6,3,3,3.178853750228882,1
3,826,17,8,9,1.6379084587097168,1
3,827,9,3,6,4.010630369186401,1
3,828,6,2,4,10.956509828567505,1
3,829,7,3,4,4.326694011688232,1
3,830,14,8,6,1.4777250289916992,1
3,831,11,5,6,12.078635215759277,1
3,832,9,4,5,3.112962245941162,1
3,833,9,4,5,3.7432472705841064,1
3,834,6,3,3,2.5912458896636963,1
3,835,10,4,6,2.0251922607421875,1
3,836,6,3,3,3.666180372238159,1
3,837,10,5,5,1.7536940574645996,1
3,838,8,4,4,3.6857781410217285,1
3,839,8,4,4,9.22145676612854,1
3,840,12,5,7,3.7933881282806396,1
3,841,10,5,5,2.5601401329040527,1
3,842,11,4,7,2.4585189819335938,1
3,843,6,2,4,4.008479356765747,1
3,844,9,4,5,2.8650388717651367,1
3,845,11,4,7,2.3866193294525146,1
3,846,10,5,5,1.594895601272583,1
3,847,6,2,4,3.7836971282958984,1
3,848,12,6,6,2.6747629642486572,1
3,849,7,4,3,3.595578193664551,1
3,850,9,4,5,3.275956392288208,1
3,851,8,4,4,2.3921618461608887,1
3,852,8,4,4,4.099280595779419,1
3,853,10,4,6,3.4937028884887695,1
3,854,5,2,3,2.8677470684051514,1
3,855,8,4,4,3.585581064224243,1
3,856,10,5,5,2.7924556732177734,1
3,857,9,4,5,2.0728061199188232,1
3,858,6,3,3,3.998852014541626,1
3,859,6,2,4,3.4820549488067627,1
3,860,10,4,6,2.7714102268218994,1
3,861,8,3,5,2.4602434635162354,1
3,862,10,5,5,2.4315288066864014,1
3,863,5,2,3,5.319257020950317,0
3,864,9,4,5,0.8186249732971191,1
3,865,10,5,5,2.3315794467926025,1
3,866,6,3,3,2.5296876430511475,1
3,867,8,4,4,4.189262628555298,1
3,868,7,2,5,2.567685604095459,1
3,869,9,3,6,3.4716315269470215,1
3,870,9,4,5,2.9757754802703857,1
3,871,8,2,6,2.457477569580078,1
3,872,11,5,6,2.559422254562378,1
3,873,13,6,7,2.8800089359283447,1
3,874,9,5,4,1.7455148696899414,1
3,875,9,2,7,1.9447369575500488,1
3,876,10,4,6,2.3540139198303223,1
3,877,9,4,5,2.8824143409729004,1
3,878,8,3,5,3.380384683609009,1
3,879,7,3,4,4.294389009475708,1
3,880,12,6,6,2.2474679946899414,1
3,881,8,4,4,4.489210367202759,1
3,882,7,3,4,3.5667927265167236,1
3,883,10,5,5,3.294194459915161,1
3,884,11,5,6,1.7454535961151123,1
3,885,8,3,5,3.1747469902038574,1
3,886,10,4,6,2.4828953742980957,1
3,887,10,5,5,1.6421668529510498,1
3,888,7,3,4,4.055577278137207,0
3,889,6,3,3,5.119420051574707,1
3,890,6,3,3,3.8888652324676514,1
3,891,10,5,5,2.480882406234741,1
3,892,12,5,7,7.344521999359131,1
3,893,7,3,4,152.59637761116028,1
3,894,12,5,7,2.196845769882202,1
3,895,8,3,5,3.9282991886138916,1
3,896,10,4,6,2.9727132320404053,1
3,897,10,4,6,3.144676685333252,1
3,898,14,6,8,2.535172700881958,1
3,899,10,6,4,4.453846454620361,1
3,900,8,4,4,3.6472389698028564,1
3,901,9,5,4,3.889434576034546,1
3,902,9,4,5,2.9127376079559326,1
3,903,5,2,3,2.215632200241089,1
3,904,8,3,5,2.364959478378296,1
3,905,6,2,4,2.2005789279937744,1
3,906,10,4,6,4.070860385894775,1
3,907,12,5,7,1.496467113494873,1
3,908,13,6,7,2.2497003078460693,1
3,909,7,3,4,3.047077178955078,1
3,910,8,4,4,3.4131572246551514,1
3,911,12,5,7,2.3535797595977783,1
3,912,12,4,8,1.6415050029754639,1
3,913,7,2,5,2.313870429992676,1
3,914,9,4,5,2.275108814239502,1
3,915,7,4,3,3.3142237663269043,1
3,916,12,6,6,2.596893072128296,1
3,917,10,4,6,1.4583210945129395,1
3,918,8,3,5,4.46249794960022,1
3,919,9,4,5,2.15702223777771,1
3,920,6,3,3,2.852443218231201,1
3,921,7,3,4,5.429505825042725,1
3,922,9,4,5,2.524519920349121,1
3,923,7,3,4,3.0502402782440186,1
3,924,16,7,9,1.4455296993255615,1
3,925,10,5,5,2.332578182220459,1
3,926,13,6,7,1.3997554779052734,1
3,927,10,4,6,2.340778350830078,1
3,928,7,3,4,4.418160915374756,1
3,929,9,3,6,1.6612932682037354,1
3,930,11,5,6,2.1837756633758545,1
3,931,9,4,5,4.253996133804321,1
3,932,9,4,5,2.918644428253174,1
3,933,10,5,5,1.4242877960205078,1
3,934,10,4,6,2.4034996032714844,1
3,935,11,5,6,2.375272274017334,1
3,936,11,5,6,1.4705064296722412,1
3,937,5,2,3,3.649608850479126,0
3,938,5,2,3,4.709491729736328,1
3,939,10,4,6,2.200056314468384,1
3,940,9,5,4,2.1575605869293213,1
3,941,5,1,4,4.743739128112793,1
3,942,11,5,6,2.656900644302368,1
3,943,4,2,2,3.684532403945923,0
3,944,9,4,5,2.8523144721984863,1
3,945,9,4,5,4.119682550430298,1
3,946,5,3,2,5.89934229850769,1
3,947,8,4,4,4.165956020355225,1
3,948,8,4,4,3.1924476623535156,1
3,949,6,3,3,2.1942384243011475,1
3,950,11,5,6,4.24491286277771,1
3,951,8,3,5,2.2752623558044434,1
3,952,5,1,4,4.3792564868927,1
3,953,7,4,3,4.596338510513306,1
3,954,8,4,4,4.299381256103516,1
3,955,8,4,4,3.9331653118133545,0
3,956,14,6,8,2.499511480331421,1
3,957,6,3,3,6.540075778961182,1
3,958,8,3,5,2.3216657638549805,1
3,959,8,3,5,2.1934971809387207,1
3,960,9,4,5,3.115457773208618,1
3,961,6,1,5,1.4249684810638428,1
3,962,13,6,7,2.2043297290802,1
3,963,7,3,4,5.7679853439331055,1
3,964,10,4,6,4.119607210159302,1
3,965,10,4,6,5.10483717918396,1
3,966,8,2,6,3.2769711017608643,1
3,967,6,3,3,7.680582761764526,1
3,968,9,5,4,3.1000726222991943,1
3,969,5,2,3,5.732359886169434,0
3,970,9,3,6,6.957744121551514,1
3,971,15,7,8,1.9452683925628662,1
3,972,9,4,5,3.8943846225738525,1
3,973,7,3,4,5.1745686531066895,1
3,974,5,2,3,3.172877550125122,1
3,975,8,3,5,4.397719621658325,1
3,976,10,4,6,3.995896816253662,1
3,977,5,3,2,3.0722508430480957,1
3,978,7,3,4,4.407244443893433,1
3,979,8,3,5,4.714273691177368,1
3,980,10,4,6,4.201812267303467,1
3,981,13,6,7,2.0155186653137207,1
3,982,12,6,6,2.933591604232788,1
3,983,11,4,7,1.948965311050415,1
3,984,7,3,4,4.505801677703857,1
3,985,11,5,6,2.557295083999634,1
3,986,11,5,6,3.091383934020996,1
3,987,7,3,4,3.179912805557251,1
3,988,9,4,5,5.8359808921813965,1
3,989,5,2,3,7.018324613571167,1
3,990,6,3,3,4.193523645401001,1
3,991,15,8,7,4.319220542907715,1
3,992,5,2,3,8.403597354888916,1
3,993,7,3,4,2.397047519683838,1
3,994,8,2,6,2.5983645915985107,1
3,995,9,4,5,3.619119882583618,1
3,996,10,5,5,2.954915761947632,1
3,997,10,4,6,2.2622435092926025,1
3,998,10,3,7,2.1424357891082764,1
3,999,6,3,3,2.85675048828125,1
3,1000,8,4,4,3.622089147567749,1
3,1001,11,4,7,2.5455245971679688,1
3,1002,13,5,8,2.1685562133789062,1
3,1003,9,4,5,2.222904920578003,1
3,1004,8,4,4,2.18984317779541,1
3,1005,13,6,7,2.1207518577575684,1
3,1006,8,4,4,2.83652663230896,1
3,1007,8,3,5,2.1229794025421143,1
3,1008,10,4,6,2.127861738204956,1
3,1009,12,6,6,7.39689564704895,1
3,1010,6,3,3,5.344452619552612,1
3,1011,4,2,2,10.187756538391113,0
3,1012,8,4,4,5.117748975753784,1
3,1013,12,5,7,7.063923358917236,1
3,1014,8,3,5,7.379420280456543,1
3,1015,6,2,4,5.3287742137908936,1
3,1016,8,3,5,6.147821426391602,1
3,1017,5,2,3,5.119531154632568,1
3,1018,9,4,5,9.15326452255249,1
3,1019,9,3,6,3.993271589279175,1
3,1020,6,1,5,2.148167848587036,1
3,1021,6,3,3,11.013768911361694,1
3,1022,8,4,4,3.788334369659424,1
3,1023,9,4,5,2.5601449012756348,1
3,1024,8,2,6,5.618809223175049,1
3,1025,15,6,9,4.134141206741333,1
3,1026,8,4,4,6.043973684310913,1
3,1027,14,6,8,2.030844211578369,1
3,1028,6,3,3,3.489553451538086,1
3,1029,12,6,6,2.283686876296997,1
3,1030,7,3,4,3.1722452640533447,1
3,1031,5,3,2,3.8923757076263428,1
3,1032,7,3,4,4.757466077804565,1
3,1033,10,5,5,5.324521780014038,1
3,1034,7,2,5,2.3508286476135254,1
3,1035,6,3,3,5.120317220687866,1
3,1036,4,2,2,4.094092130661011,0
3,1037,8,4,4,3.968930244445801,1
3,1038,8,4,4,2.878803014755249,1
3,1039,11,5,6,1.7257537841796875,1
3,1040,8,2,6,3.5576722621917725,1
3,1041,4,2,2,4.108063220977783,0
3,1042,9,4,5,3.2814688682556152,1
3,1043,8,3,5,3.4551002979278564,1
3,1044,8,3,5,3.2932510375976562,1
3,1045,11,5,6,2.3901586532592773,1
3,1046,5,2,3,3.989880084991455,0
3,1047,9,4,5,3.3314051628112793,1
3,1048,7,3,4,1.543886423110962,1
3,1049,6,3,3,3.937936782836914,0
3,1050,11,5,6,1.582707166671753,1
3,1051,9,5,4,2.3215155601501465,1
3,1052,9,5,4,3.1775760650634766,1
3,1053,8,3,5,2.399250030517578,1
3,1054,8,4,4,1.6459319591522217,1
3,1055,7,2,5,1.6195099353790283,1
3,1056,7,4,3,3.106804847717285,1
3,1057,10,4,6,2.3637616634368896,1
3,1058,11,5,6,1.6753671169281006,1
3,1059,7,3,4,3.92010235786438,1
3,1060,7,4,3,3.803863525390625,1
4,1061,7,2,5,0.8215842247009277,1
4,1062,7,3,4,1.1955821514129639,1
4,1063,16,6,10,0.8263368606567383,1
4,1064,6,2,4,1.2293362617492676,1
4,1065,12,6,6,0.782261848449707,1
4,1066,11,4,7,0.8106632232666016,1
4,1067,5,1,4,2.045578718185425,1
4,1068,6,2,4,1.2710199356079102,1
4,1069,10,5,5,0.8185479640960693,1
4,1070,10,6,4,0.8329989910125732,1
4,1071,9,4,5,1.232891321182251,1
4,1072,9,4,5,0.8629050254821777,1
4,1073,10,4,6,0.803980827331543,1
4,1074,8,3,5,1.2131166458129883,1
4,1075,5,3,2,1.1989901065826416,1
4,1076,5,3,2,1.248713493347168,1
4,1077,8,4,4,1.7002882957458496,1
4,1078,7,3,4,1.2438888549804688,1
4,1079,7,3,4,1.2795965671539307,1
4,1080,9,5,4,0.8065590858459473,1
4,1081,6,3,3,2.382936954498291,1
4,1082,7,2,5,0.798945426940918,1
4,1083,11,5,6,0.8600728511810303,1
4,1084,5,2,3,2.1434690952301025,1
4,1085,7,4,3,1.4596543312072754,1
4,1086,6,3,3,0.838524341583252,1
4,1087,12,4,8,0.8953804969787598,1
4,1088,9,4,5,1.418168544769287,1
4,1089,9,4,5,0.8500697612762451,1
4,1090,5,2,3,1.6659860610961914,1
4,1091,8,4,4,0.8781275749206543,1
4,1092,11,3,8,0.8444287776947021,1
4,1093,13,5,8,0.8643128871917725,1
4,1094,8,4,4,0.8344614505767822,1
4,1095,15,7,8,0.7899529933929443,1
4,1096,12,6,6,0.8393590450286865,1
4,1097,11,4,7,1.3322598934173584,1
4,1098,16,7,9,0.8406021595001221,1
4,1099,8,3,5,1.3423805236816406,1
4,1100,10,4,6,1.2006967067718506,1
4,1101,8,4,4,0.8659288883209229,1
4,1102,8,4,4,1.2019338607788086,1
4,1103,7,3,4,1.2487735748291016,1
4,1104,10,5,5,0.829601526260376,1
4,1105,9,5,4,1.2426037788391113,1
4,1106,6,3,3,1.9888975620269775,1
4,1107,11,4,7,0.814673900604248,1
4,1108,7,3,4,0.8436923027038574,1
4,1109,7,3,4,1.1754024028778076,1
4,1110,5,2,3,0.8983964920043945,1
4,1111,11,5,6,0.9388682842254639,1
4,1112,7,4,3,1.2724254131317139,1
4,1113,6,3,3,1.247861385345459,1
4,1114,10,5,5,0.8034412860870361,1
4,1115,10,5,5,0.8293051719665527,1
4,1116,11,6,5,0.818535327911377,1
4,1117,6,4,2,0.836498498916626,1
4,1118,8,5,3,1.5714452266693115,1
4,1119,7,3,4,1.2327492237091064,1
4,1120,9,4,5,1.1879968643188477,1
4,1121,6,2,4,1.1779627799987793,1
4,1122,7,3,4,1.2509956359863281,1
4,1123,5,3,2,1.5417017936706543,1
4,1124,18,7,11,0.8745846748352051,1
4,1125,7,2,5,0.8640344142913818,1
4,1126,6,3,3,1.2993240356445312,1
4,1127,7,2,5,0.8574531078338623,1
4,1128,9,4,5,1.2896347045898438,1
4,1129,7,3,4,1.3684089183807373,1
4,1130,15,7,8,0.7893660068511963,1
4,1131,8,3,5,0.8330879211425781,1
4,1132,11,5,6,0.8729579448699951,1
4,1133,10,5,5,0.8462615013122559,1
4,1134,11,5,6,0.8475959300994873,1
4,1135,4,2,2,2.018282175064087,1
4,1136,11,5,6,1.0163631439208984,1
4,1137,11,6,5,1.2311415672302246,1
4,1138,14,7,7,0.818134069442749,1
4,1139,6,3,3,1.6397881507873535,1
4,1140,4,2,2,0.841266393661499,1
4,1141,13,6,7,0.8659820556640625,1
4,1142,4,2,2,1.2036633491516113,1
4,1143,11,4,7,0.8056542873382568,1
4,1144,10,5,5,0.7975537776947021,1
4,1145,7,3,4,1.2166807651519775,1
4,1146,6,3,3,0.8665146827697754,1
4,1147,9,5,4,0.844902515411377,1
4,1148,8,3,5,1.2205073833465576,1
4,1149,5,2,3,1.911463737487793,1
4,1150,10,4,6,0.7896714210510254,1
4,1151,4,2,2,1.2452900409698486,1
4,1152,9,4,5,1.2145195007324219,1
4,1153,13,7,6,0.7932491302490234,1
4,1154,10,4,6,0.8372411727905273,1
4,1155,10,5,5,1.2715866565704346,1
4,1156,7,3,4,1.6420762538909912,1
4,1157,6,2,4,1.6036992073059082,1
4,1158,11,5,6,0.834402322769165,1
4,1159,11,5,6,0.8592166900634766,1
4,1160,6,3,3,1.3094110488891602,1
4,1161,9,2,7,1.5462322235107422,1
4,1162,13,6,7,1.1363327503204346,1
4,1163,7,3,4,1.2095086574554443,1
4,1164,9,4,5,0.7974836826324463,1
4,1165,10,5,5,0.7618236541748047,1
4,1166,9,4,5,0.8226392269134521,1
4,1167,9,4,5,0.7982313632965088,1
4,1168,9,5,4,0.927323579788208,1
4,1169,8,3,5,1.133443832397461,1
4,1170,9,5,4,0.8431425094604492,1
4,1171,7,3,4,1.1673479080200195,1
4,1172,5,3,2,1.1185581684112549,1
4,1173,7,4,3,1.54075288772583,1
4,1174,11,5,6,0.9786014556884766,1
4,1175,12,5,7,0.8582634925842285,1
4,1176,11,5,6,0.7825491428375244,1
4,1177,5,2,3,1.101227045059204,1
4,1178,9,4,5,1.1025104522705078,1
4,1179,6,3,3,1.9196622371673584,1
4,1180,4,3,1,0.7585160732269287,1
4,1181,10,5,5,0.7859885692596436,1
4,1182,6,4,2,0.7878968715667725,1
4,1183,7,3,4,1.142498254776001,1
4,1184,5,3,2,0.7708480358123779,1
4,1185,6,2,4,1.1256561279296875,1
4,1186,10,4,6,0.761979341506958,1
4,1187,8,3,5,1.1613707542419434,1
4,1188,8,3,5,0.7853517532348633,1
4,1189,5,2,3,1.4595911502838135,1
4,1190,6,3,3,1.4926555156707764,1
4,1191,12,5,7,0.8798801898956299,1
4,1192,10,4,6,0.777085542678833,1
4,1193,11,5,6,0.8397068977355957,1
4,1194,5,2,3,1.5753593444824219,1
4,1195,8,3,5,0.8256208896636963,1
4,1196,8,3,5,0.7906622886657715,1
4,1197,11,5,6,1.1261839866638184,1
4,1198,6,2,4,1.5030927658081055,1
4,1199,10,4,6,0.839613676071167,1
4,1200,9,4,5,0.8916165828704834,1
4,1201,9,4,5,0.8017270565032959,1
4,1202,13,6,7,0.7668895721435547,1
4,1203,7,4,3,0.790642499923706,1
4,1204,14,7,7,0.7548022270202637,1
4,1205,10,4,6,0.7974309921264648,1
4,1206,9,3,6,0.8006298542022705,1
4,1207,7,3,4,1.138606071472168,1
4,1208,10,4,6,0.8446998596191406,1
4,1209,12,5,7,0.8123183250427246,1
4,1210,7,3,4,1.3513882160186768,1
5,1211,5,3,2,8,1
5,1212,10,5,5,6,1
5,1213,11,5,6,3,1
5,1214,6,2,4,3,1
5,1215,10,4,6,3,1
5,1216,15,5,10,3,1
5,1217,10,4,6,3,1
5,1218,5,2,3,4,1
5,1219,10,5,5,5,1
5,1220,12,5,7,7,1
5,1221,6,2,4,5,1
5,1222,5,2,3,15,1
5,1223,10,5,5,11,1
5,1224,8,3,5,11,1
5,1225,12,4,8,11,1
5,1226,13,7,6,5,1
5,1227,9,5,4,6,1
5,1228,10,4,6,6,1
5,1229,10,4,6,7,1
5,1230,9,3,6,6,1
5,1231,6,3,3,5,1
5,1232,8,4,4,5,1
5,1233,9,5,4,3,1
5,1234,7,3,4,3,1
5,1235,5,2,3,3,1
5,1236,12,5,7,6,1
5,1237,9,3,6,3,1
5,1238,5,2,3,3,1
5,1239,5,3,2,3,1
5,1240,4,1,3,4,1
5,1241,5,1,4,3,1
5,1242,14,6,8,3,1
5,1243,7,3,4,4,1
5,1244,11,5,6,3,1
5,1245,6,3,3,4,1
5,1246,7,2,5,2,1
5,1247,10,4,6,3,1
5,1248,5,2,3,3,1
5,1249,13,6,7,4,1
5,1250,5,2,3,6,1
5,1251,10,5,5,3,1
5,1252,11,5,6,3,1
5,1253,8,3,5,5,1
5,1254,5,3,2,3,1
5,1255,6,2,4,3,1
5,1256,8,4,4,4,1
5,1257,5,2,3,5,1
5,1258,9,5,4,3,1
5,1259,4,2,2,3,1
5,1260,12,6,6,3,1
5,1261,10,5,5,3,1
5,1262,7,4,3,4,1
5,1263,6,2,4,3,1
5,1264,9,5,4,4,1
5,1265,11,6,5,3,1
5,1266,11,5,6,3,1
5,1267,10,4,6,3,1
5,1268,11,5,6,3,1
5,1269,9,5,4,2,1
5,1270,8,3,5,3,1
5,1271,5,2,3,4,1
5,1272,7,3,4,4,1
5,1273,7,3,4,4,1
5,1274,10,4,6,3,1
5,1275,8,4,4,4,1
5,1276,4,2,2,6,1
5,1277,10,4,6,3,1
5,1278,8,4,4,4,1
5,1279,5,2,3,4,1
5,1280,10,4,6,3,1
5,1281,10,5,5,3,1
5,1282,10,4,6,3,1
5,1283,9,4,5,3,1
5,1284,8,4,4,3,1
5,1285,9,4,5,4,1
5,1286,7,4,3,4,1
5,1287,5,2,3,3,1
5,1288,4,2,2,5,1
5,1289,13,6,7,3,1
5,1290,10,5,5,5,1
5,1291,10,4,6,3,1
5,1292,9,4,5,4,1
5,1293,6,3,3,5,1
5,1294,10,4,6,3,1
5,1295,10,4,6,3,1
5,1296,9,4,5,4,1
5,1297,6,4,2,3,1
5,1298,14,6,8,3,1
5,1299,6,3,3,3,1
5,1300,9,3,6,2,1
5,1301,12,6,6,3,1
5,1302,8,4,4,4,1
5,1303,6,2,4,4,1
5,1304,7,4,3,4,1
5,1305,15,6,9,3,1
5,1306,8,4,4,4,1
5,1307,10,4,6,4,1
5,1308,9,4,5,4,1
5,1309,11,5,6,3,1
5,1310,8,3,5,3,1
5,1311,7,3,4,4,1
5,1312,7,3,4,3,1
5,1313,11,5,6,3,1
5,1314,7,3,4,3,1
5,1315,13,6,7,3,1
5,1316,9,5,4,3,1
5,1317,9,4,5,3,1
5,1318,13,5,8,2,1
5,1319,5,2,3,5,1
5,1320,7,3,4,4,1
5,1321,6,2,4,2,1
5,1322,6,3,3,3,1
5,1323,7,3,4,4,1
5,1324,8,3,5,3,1
5,1325,12,6,6,3,1
5,1326,9,4,5,4,1
5,1327,12,5,7,3,1
5,1328,11,4,7,3,1
5,1329,11,5,6,3,1
5,1330,11,4,7,3,1
5,1331,9,4,5,4,1
5,1332,11,5,6,3,1
5,1333,11,5,6,3,1
5,1334,6,3,3,3,1
5,1335,10,5,5,4,1
5,1336,5,2,3,4,1
5,1337,8,4,4,4,1
5,1338,11,5,6,4,1
5,1339,4,2,2,4,1
5,1340,5,2,3,4,1
5,1341,6,3,3,5,1
5,1342,7,3,4,4,1
5,1343,10,4,6,3,1
5,1344,17,8,9,3,1
5,1345,7,4,3,3,1
5,1346,11,5,6,3,1
5,1347,15,7,8,3,1
5,1348,9,3,6,3,1
5,1349,5,2,3,3,1
5,1350,11,5,6,3,1
5,1351,7,4,3,3,1
5,1352,10,4,6,3,1
5,1353,15,7,8,3,1
5,1354,9,4,5,5,1
5,1355,7,3,4,5,1
5,1356,4,1,3,4,1
5,1357,6,3,3,4,1
5,1358,7,4,3,4,1
5,1359,11,4,7,3,1
5,1360,6,3,3,4,1
5,1361,8,4,4,3,1
5,1362,10,4,6,3,1
5,1363,8,4,4,4,1
5,1364,7,4,3,4,1
5,1365,9,5,4,3,1
5,1366,15,6,9,3,1
5,1367,5,3,2,3,1
5,1368,5,2,3,3,1
5,1369,11,5,6,4,1
5,1370,8,3,5,4,1
5,1371,11,5,6,3,1
5,1372,10,4,6,4,1
5,1373,7,3,4,4,1
5,1374,15,7,8,3,1
5,1375,5,3,2,3,1
5,1376,6,3,3,4,1
5,1377,9,5,4,4,1
5,1378,5,2,3,3,1
5,1379,10,3,7,2,1
5,1380,9,3,6,2,1
5,1381,8,3,5,3,1
5,1382,11,4,7,3,1
5,1383,6,3,3,3,1
5,1384,14,6,8,2,1
5,1385,10,5,5,7,1
5,1386,7,2,5,5,1
5,1387,14,7,7,4,1
5,1388,8,4,4,4,1
5,1389,9,2,7,3,1
5,1390,5,2,3,5,1
5,1391,11,5,6,3,1
